egregious	0	neg
egregiously	0	neg
ejaculate	0	neg
elaborate	0	neutral
elan	0	pos
elate	0	pos
elated	0	pos
elatedly	0	pos
elation	0	pos
election-rigger	0	neg
election-rigger	0	neg
electrification	0	pos
electrification	0	pos
electrify	0	pos
elegance	0	pos
elegant	0	pos
elegantly	0	pos
elevate	0	pos
elevated	0	pos
eligible	0	pos
eliminate	0	neg
elimination	0	neg
elite	0	pos
eloquence	0	pos
eloquent	0	pos
eloquently	0	pos
else	0	neutral
emaciated	0	neg
emancipate	0	pos
emasculate	0	neg
embarrass	0	neg
embarrassing	0	neg
embarrassingly	0	neg
embarrassment	0	neg
embattled	0	neg
embellish	0	pos
embodiment	0	neutral
embolden	0	pos
embrace	0	pos
embroil	0	neg
embroiled	0	neg
embroilment	0	neg
eminence	0	pos
eminent	0	pos
emotion	0	neutral
emotion	0	neutral
emotional	0	neg
emotions	0	neutral
emotions	0	neutral
empathize	0	neg
empathy	0	neg
emphasise	0	neutral
emphasise	0	neutral
emphatic	0	neg
emphatically	0	neg
empower	0	pos
empowerment	0	pos
emptiness	0	neg
emptiness	0	neg
empty	0	neg
enable	0	pos
enchant	0	pos
enchanted	0	pos
enchanting	0	pos
enchantingly	0	pos
encourage	0	pos
encouragement	0	pos
encouragement	0	pos
encouraging	0	pos
encouraging	0	pos
encouragingly	0	pos
encroach	0	neg
encroachment	0	neg
endanger	0	neg
endear	0	pos
endearing	0	pos
endless	0	neg
endorse	0	pos
endorsement	0	pos
endorsement	0	pos
endorser	0	pos
endurable	0	pos
endure	0	pos
enduring	0	pos
enemies	0	neg
enemies	0	neg
enemy	0	neg
energetic	0	pos
energetic	0	pos
energize	0	pos
enervate	0	neg
enfeeble	0	neg
enflame	0	neg
engage	0	neutral
engaging	0	pos
engross	0	neutral
engrossing	0	pos
engulf	0	neg
enhance	0	pos
enhanced	0	pos
enhancement	0	pos
enjoin	0	neg
enjoy	0	pos
enjoyable	0	pos
enjoyably	0	pos
enjoyment	0	pos
enlighten	0	pos
enlightenment	0	pos
enliven	0	pos
enmity	0	neg
ennoble	0	pos
enormities	0	neg
enormity	0	neg
enormous	0	neg
enormously	0	neg
enough	0	neutral
enrage	0	neg
enraged	0	neg
enrapt	0	pos
enrapture	0	pos
enraptured	0	pos
enrich	0	pos
enrichment	0	pos
enslave	0	neg
ensure	0	pos
entangle	0	neg
entanglement	0	neg
enterprising	0	pos
entertain	0	pos
entertaining	0	pos
enthral	0	pos
enthrall	0	pos
enthralled	0	pos
enthuse	0	pos
enthusiasm	0	pos
enthusiast	0	pos
enthusiastic	0	pos
enthusiastically	0	pos
entice	0	pos
enticing	0	pos
enticingly	0	pos
entire	0	neutral
entirely	0	neutral
entrance	0	pos
entranced	0	pos
entrancing	0	pos
entrap	0	neg
entrapment	0	neg
entreat	0	pos
entreatingly	0	pos
entrenchment	0	neutral
entrenchment	0	neutral
entrust	0	pos
enviable	0	pos
enviably	0	pos
envious	0	neg
enviously	0	neg
enviousness	0	neg
envision	0	pos
envisions	0	pos
envisions	0	pos
envy	0	neg
envy	0	neg
epic	0	pos
epidemic	0	neg
epitome	0	pos
equality	0	pos
equality	0	pos
equitable	0	pos
equivocal	0	neg
eradicate	0	neg
erase	0	neg
erode	0	neg
erosion	0	neg
err	0	neg
errant	0	neg
erratic	0	neg
erratically	0	neg
erroneous	0	neg
erroneous	0	neg
erroneously	0	neg
error	0	neg
error	0	neg
erudite	0	pos
escapade	0	neg
eschew	0	neg
esoteric	0	neg
essential	0	pos
especially	0	pos
esteem	0	pos
esteem	0	pos
estranged	0	neg
established	0	pos
eternal	0	neg
eternity	0	pos
eternity	0	pos
ethical	0	pos
eulogize	0	pos
euphoria	0	pos
euphoric	0	pos
euphorically	0	pos
evaluate	0	neutral
evaluation	0	neutral
evaluation	0	neutral
evade	0	neg
evasion	0	neg
evasive	0	neg
even	0	pos
evenly	0	pos
eventful	0	pos
everlasting	0	pos
evident	0	pos
evidently	0	pos
evil	0	neg
evil	0	neg
evildoer	0	neg
evils	0	neg
evils	0	neg
eviscerate	0	neg
evocative	0	pos
exacerbate	0	neg
exact	0	neutral
exacting	0	neg
exactly	0	neutral
exaggerate	0	neg
exaggeration	0	neg
exaggeration	0	neg
exalt	0	pos
exalt	0	pos
exaltation	0	pos
exalted	0	pos
exaltedly	0	pos
exalting	0	pos
exaltingly	0	pos
exasperate	0	neg
exasperation	0	neg
exasperating	0	neg
exasperatingly	0	neg
exceed	0	pos
exceeding	0	pos
exceedingly	0	pos
excel	0	pos
excellence	0	pos
excellency	0	pos
excellent	0	pos
excellently	0	pos
exceptional	0	pos
exceptionally	0	pos
excessive	0	neg
excessively	0	neg
excite	0	pos
excited	0	pos
excitedly	0	pos
excitedness	0	pos
excitement	0	pos
exciting	0	pos
excitingly	0	pos
exclaim	0	neg
exclude	0	neg
exclusion	0	neg
exclusive	0	pos
exclusively	0	neutral
excoriate	0	neg
excruciating	0	neg
excruciatingly	0	neg
excusable	0	pos
excusable	0	pos
excuse	0	neg
excuse	0	neg
excuse	0	pos
excuses	0	neg
excuses	0	neg
execrate	0	neg
exemplar	0	pos
exemplary	0	pos
exhaust	0	neg
exhaustion	0	neg
exhaustive	0	pos
exhaustively	0	pos
exhilarate	0	pos
exhilarating	0	pos
exhilaratingly	0	pos
exhilaration	0	pos
exhort	0	neg
exile	0	neg
exonerate	0	pos
exorbitant	0	neg
exorbitantance	0	neg
exorbitantly	0	neg
expansive	0	pos
expectation	0	neutral
expectation	0	neutral
expedient	0	neg
expediencies	0	neg
expediencies	0	neg
expel	0	neg
expensive	0	neg
expensive	0	neg
experienced	0	pos
expert	0	pos
expertly	0	pos
expire	0	neg
explicit	0	pos
explicitly	0	pos
explode	0	neg
exploit	0	neg
exploitation	0	neg
exploitation	0	neg
expose	0	neg
exposed	0	neg
explosive	0	neg
expound	0	neutral
expression	0	neutral
expression	0	neutral
expressions	0	neutral
expressions	0	neutral
expressive	0	pos
expropriate	0	neg
expropriate	0	neg
expropriation	0	neg
expropriation	0	neg
expulse	0	neg
expunge	0	neg
exquisite	0	pos
exquisitely	0	pos
extemporize	0	neutral
extensive	0	neutral
extensively	0	neutral
exterminate	0	neg
extermination	0	neg
extinguish	0	neg
extol	0	pos
extoll	0	pos
extort	0	neg
extortion	0	neg
extraneous	0	neg
extraordinarily	0	pos
extraordinary	0	pos
extravagance	0	neg
extravagant	0	neg
extravagantly	0	neg
extreme	0	neg
extreme	0	neg
extremely	0	neg
extremism	0	neg
extremism	0	neg
extremist	0	neg
extremists	0	neg
extremists	0	neg
exuberance	0	pos
exuberant	0	pos
exuberantly	0	pos
exult	0	pos
exultation	0	pos
exultingly	0	pos
eyebrows	0	neutral
eyebrows	0	neutral
fabricate	0	neg
fabrication	0	neg
fabulous	0	pos
fabulously	0	pos
facetious	0	neg
facetiously	0	neg
facilitate	0	pos
fact	0	neutral
facts	0	neutral
factual	0	neutral
fading	0	neg
fail	0	neg
failing	0	neg
failure	0	neg
failure	0	neg
failures	0	neg
failures	0	neg
faint	0	neg
fainthearted	0	neg
fair	0	pos
fair	0	pos
fairly	0	pos
fairness	0	pos
fairness	0	pos
faith	0	pos
faith	0	pos
faithful	0	pos
faithful	0	pos
faithfully	0	pos
faithfulness	0	pos
faithless	0	neg
fake	0	neg
fall	0	neg
fallacies	0	neg
fallacies	0	neg
fallacious	0	neg
fallaciously	0	neg
fallaciousness	0	neg
fallacy	0	neg
fallout	0	neg
false	0	neg
false	0	neg
falsehood	0	neg
falsely	0	neg
falsify	0	neg
falter	0	neg
famed	0	pos
familiar	0	neutral
familiar	0	neutral
fame	0	pos
famed	0	pos
famine	0	neg
famished	0	neg
famous	0	pos
famously	0	pos
fanatic	0	neg
fanatical	0	neg
fanatically	0	neg
fanaticism	0	neg
fanatics	0	neg
fanciful	0	neg
fancy	0	pos
fancy	0	pos
fanfare	0	pos
fanfare	0	pos
fantastic	0	pos
fantastically	0	pos
fantasy	0	pos
fantasy	0	pos
far-fetched	0	neg
far-reaching	0	neutral
farfetched	0	neg
farce	0	neg
farcical	0	neg
farcical-yet-provocative	0	neg
farcically	0	neg
farsighted	0	pos
fascinate	0	pos
fascinating	0	pos
fascinatingly	0	pos
fascination	0	pos
fascism	0	neg
fascism	0	neg
fascist	0	neg
fashionable	0	pos
fashionably	0	pos
fast	0	neutral
fast-growing	0	pos
fast-paced	0	pos
fastest-growing	0	pos
fastidious	0	neg
fastidiously	0	neg
fastuous	0	neg
fat	0	neg
fatal	0	neg
fatalistic	0	neg
fatalistically	0	neg
fatally	0	neg
fateful	0	neg
fatefully	0	neg
fathom	0	pos
fathomless	0	neg
fatigue	0	neg
fatty	0	neg
fatuity	0	neg
fatuous	0	neg
fatuously	0	neg
fault	0	neg
faulty	0	neg
favor	0	pos
favor	0	pos
favor	0	pos
favorable	0	pos
favorable	0	pos
favored	0	pos
favorite	0	pos
fawn	0	both
fawningly	0	neg
favour	0	pos
faze	0	neg
fear	0	neg
fear	0	neg
fearful	0	neg
fearfully	0	neg
fearless	0	pos
fearlessly	0	pos
fears	0	neg
fears	0	neg
fearsome	0	neg
feasible	0	pos
feasibly	0	pos
feat	0	pos
featly	0	pos
feckless	0	neg
feeble	0	neg
feeblely	0	neg
feebleminded	0	neg
feel	0	neutral
feels	0	neutral
felt	0	neutral
feeling	0	neutral
feeling	0	neutral
feeling	0	neutral
feelings	0	neutral
feelings	0	neutral
feign	0	neg
feint	0	neg
feisty	0	pos
feisty	0	pos
felicitate	0	pos
felicitous	0	pos
felicity	0	pos
fell	0	neg
felon	0	neg
felonious	0	neg
ferocious	0	neg
ferociously	0	neg
ferocity	0	neg
fertile	0	pos
fertile	0	pos
fervent	0	pos
fervently	0	pos
fervid	0	pos
fervidly	0	pos
fervor	0	pos
feverish	0	neg
festive	0	pos
fetid	0	neg
fever	0	neg
fiasco	0	neg
fiat	0	neg
fiat	0	neg
fib	0	neg
fib	0	neg
fibber	0	neg
fickle	0	neg
fiction	0	neg
fiction	0	neg
fictional	0	neg
fictitious	0	neg
fidelity	0	pos
fidget	0	neg
fidgety	0	neg
fiend	0	neg
fiendish	0	neg
fierce	0	neg
fiery	0	pos
fight	0	neg
fight	0	neg
figurehead	0	neg
figurehead	0	neg
filth	0	neg
filthy	0	neg
finagle	0	neg
finally	0	neutral
fine	0	pos
fine	0	neg
finely	0	pos
firm	0	neutral
firm	0	neutral
firmly	0	neutral
first-class	0	pos
first-rate	0	pos
fissures	0	neg
fissures	0	neg
fist	0	neg
fit	0	pos
fitting	0	pos
fixer	0	neutral
fixer	0	neutral
flabbergast	0	neg
flabbergasted	0	neg
flagging	0	neg
flagrant	0	neg
flagrantly	0	neg
flair	0	pos
flak	0	neg
flak	0	neg
flake	0	neg
flakey	0	neg
flaky	0	neg
flame	0	pos
flame	0	pos
flash	0	neg
flash	0	neg
flashy	0	neg
flat-out	0	neg
flatter	0	pos
flattering	0	pos
flatteringly	0	pos
flaunt	0	neg
flaw	0	neg
flaw	0	neg
flaws	0	neg
flawed	0	neg
flawed	0	neg
flawless	0	pos
flawlessly	0	pos
fleer	0	neg
fleeting	0	neg
flexible	0	pos
flighty	0	neg
flimflam	0	neg
flimsy	0	neg
flirt	0	neg
flirty	0	neg
floor	0	neutral
floored	0	neg
flounder	0	neg
floundering	0	neg
flourish	0	pos
flourishing	0	pos
flout	0	neg
fluent	0	pos
fluster	0	neg
foe	0	neg
fond	0	pos
fondly	0	pos
fondness	0	pos
fool	0	neg
foolhardy	0	neg
foolish	0	neg
foolishly	0	neg
foolishness	0	neg
foolproof	0	pos
forbid	0	neg
forbidden	0	neg
forbidding	0	neg
forbidding	0	neg
force	0	neg
forceful	0	neg
foreboding	0	neg
forebodingly	0	neg
foremost	0	pos
forsee	0	neutral
foresight	0	pos
foretell	0	neutral
forfeit	0	neg
forgave	0	pos
forged	0	neg
forget	0	neg
forgetful	0	neg
forgetfully	0	neg
forgetfulness	0	neg
forgive	0	pos
forgiven	0	pos
forgiveness	0	pos
forgiving	0	pos
forgivingly	0	pos
forlorn	0	neg
forlornly	0	neg
formidable	0	neg
forsake	0	neg
forsaken	0	neg
forswear	0	neg
forthright	0	neutral
fortitude	0	pos
fortress	0	neutral
fortress	0	neutral
fortuitous	0	pos
fortuitously	0	pos
fortunate	0	pos
fortunate	0	pos
fortunately	0	pos
fortune	0	pos
fortune	0	pos
foul	0	neg
foul	0	neg
foul	0	neg
foully	0	neg
foulness	0	neg
fractious	0	neg
fractiously	0	neg
fracture	0	neg
fracture	0	neg
fragile	0	neg
fragile	0	neg
fragmented	0	neg
fragrant	0	pos
frail	0	neg
frank	0	pos
frankly	0	neutral
frantic	0	neg
frantically	0	neg
franticly	0	neg
fraternize	0	neg
fraud	0	neg
fraud	0	neg
fraudulent	0	neg
fraught	0	neg
fraught	0	neg
freak	0	neg
freak	0	neg
freakish	0	neg
freakish	0	neg
freakish	0	neg
freakishly	0	neg
frazzle	0	neg
frazzle	0	neg
frazzled	0	neg
free	0	pos
freedom	0	pos
freedom	0	pos
freedoms	0	pos
freedoms	0	pos
frenetic	0	neg
frenetically	0	neg
frenzied	0	neg
frenzy	0	neg
frequent	0	neutral
fresh	0	pos
fret	0	neg
fretful	0	neg
friction	0	neg
friction	0	neg
frictions	0	neg
frictions	0	neg
friend	0	pos
friend	0	pos
friendliness	0	pos
friendliness	0	pos
friendly	0	pos
friends	0	pos
friends	0	pos
friendship	0	pos
friendship	0	pos
friggin	0	neg
fright	0	neg
fright	0	neg
frighten	0	neg
frightening	0	neg
frighteningly	0	neg
frighteningly	0	neg
frightful	0	neg
frightfully	0	neg
frigid	0	neg
frivolous	0	neg
frolic	0	pos
frown	0	neg
frown	0	neg
frozen	0	neg
fruitful	0	pos
fruitless	0	neg
fruitlessly	0	neg
fumble	0	neg
fun	0	neg
frustrate	0	neg
frustrated	0	neg
frustrating	0	neg
frustrating	0	neg
frustratingly	0	neg
frustration	0	neg
fudge	0	neg
fudge	0	neg
fudge	0	neg
fugitive	0	neg
fulfillment	0	pos
fulfillment	0	pos
full	0	neutral
fully	0	neutral
full-blown	0	neg
full-fledged	0	pos
full-scale	0	neutral
fulminate	0	neg
fume	0	neg
fun	0	pos
functional	0	pos
fundamental	0	neutral
fundamentally	0	neutral
fundamentalism	0	neg
fundamentalism	0	neg
funded	0	neutral
funny	0	pos
funny	0	pos
furious	0	neg
furiously	0	neg
furor	0	neg
further	0	neutral
furthermore	0	neutral
fury	0	neg
fuss	0	neg
fuss	0	neg
fuss	0	neg
fustigate	0	neg
fussy	0	neg
fusty	0	neg
futile	0	neg
futilely	0	neg
futility	0	neg
fuzzy	0	neg
gabble	0	neg
gaff	0	neg
gaffe	0	neg
gaiety	0	pos
gaily	0	pos
gain	0	pos
gain	0	pos
gainful	0	pos
gainfully	0	pos
gainsay	0	neg
gainsayer	0	neg
gaga	0	neg
gaggle	0	neg
gall	0	neg
gallant	0	pos
gallantly	0	pos
galling	0	neg
gallingly	0	neg
galore	0	pos
galvanize	0	neutral
gamble	0	neg
gamble	0	neg
game	0	neg
gape	0	neg
garbage	0	neg
garbage	0	neg
garish	0	neg
gasp	0	neg
gasp	0	neg
gauche	0	neg
gaudy	0	neg
gawk	0	neg
gawky	0	neg
geezer	0	neg
gem	0	pos
gem	0	pos
gems	0	pos
gems	0	pos
generosity	0	pos
generous	0	pos
generously	0	pos
genial	0	pos
genius	0	pos
genocide	0	neg
genocide	0	neg
gentle	0	pos
genuine	0	pos
germane	0	pos
gestures	0	neutral
gestures	0	neutral
get-rich	0	neg
get-rich	0	neg
ghastly	0	neg
ghetto	0	neg
giant	0	neutral
giant	0	neutral
giants	0	neutral
giants	0	neutral
gibber	0	neg
gibberish	0	neg
gibe	0	neg
giddy	0	pos
gifted	0	pos
gigantic	0	neutral
glad	0	pos
gladden	0	pos
gladly	0	pos
gladness	0	pos
glamorous	0	pos
glare	0	neg
glare	0	neg
glaring	0	neg
glaringly	0	neg
glean	0	neutral
glee	0	pos
gleeful	0	pos
gleefully	0	pos
glib	0	neg
glibly	0	neg
glimmer	0	pos
glimmer	0	pos
glimmer	0	pos
glimmering	0	pos
glisten	0	pos
glisten	0	pos
glistening	0	pos
glitch	0	neg
glitter	0	pos
glitter	0	pos
gloat	0	both
gloatingly	0	neg
gloom	0	neg
gloomy	0	neg
glorify	0	pos
glorious	0	pos
gloriously	0	pos
glory	0	pos
glory	0	pos
gloss	0	neg
glossy	0	pos
glow	0	pos
glower	0	neg
glowing	0	pos
glowingly	0	pos
glum	0	neg
glut	0	neg
gnawing	0	neg
go-ahead	0	pos
go-ahead	0	pos
goad	0	neg
goading	0	neg
god-awful	0	neg
god-given	0	pos
goddam	0	neg
goddamn	0	neg
godlike	0	pos
gold	0	pos
golden	0	pos
good	0	pos
goodly	0	pos
goodness	0	pos
goodwill	0	pos
goodwill	0	pos
goof	0	neg
goof	0	neg
gorgeous	0	pos
gorgeously	0	pos
gossip	0	neg
gossip	0	neg
gossip	0	neg
grace	0	pos
graceful	0	pos
gracefully	0	pos
graceless	0	neg
gracelessly	0	neg
gracious	0	pos
graciously	0	pos
graciousness	0	pos
graft	0	neg
grail	0	pos
grail	0	pos
grand	0	pos
grandeur	0	pos
grandiose	0	neg
grapple	0	neg
grate	0	neg
grateful	0	pos
grateful	0	pos
gratefully	0	pos
gratification	0	pos
gratify	0	pos
gratifying	0	pos
gratifyingly	0	pos
grating	0	neg
gratitude	0	pos
gratitude	0	pos
gratuitous	0	neg
gratuitous	0	neg
gratuitously	0	neg
grave	0	neg
gravely	0	neg
great	0	pos
greatest	0	pos
greatly	0	neutral
greatness	0	pos
greed	0	neg
greedy	0	neg
greet	0	pos
grief	0	neg
grievance	0	neg
grievances	0	neg
grievances	0	neg
grieve	0	neg
grieving	0	neg
grievous	0	neg
grievously	0	neg
grill	0	neg
grim	0	neg
grimace	0	neg
grin	0	pos
grind	0	neg
grind	0	neg
gripe	0	neg
gripe	0	neg
grisly	0	neg
grit	0	pos
grit	0	pos
gritty	0	neg
groove	0	pos
gross	0	neg
grossly	0	neg
grotesque	0	neg
grouch	0	neg
grouchy	0	neg
groundbreaking	0	pos
groundbreaking	0	pos
groundless	0	neg
grouse	0	neg
growing	0	neutral
growl	0	neg
grudge	0	neg
grudges	0	neg
grudges	0	neg
grudging	0	neg
grudgingly	0	neg
gruesome	0	neg
gruesomely	0	neg
gruff	0	neg
grumble	0	neg
guarantee	0	pos
guarantee	0	pos
guardian	0	pos
guidance	0	pos
guidance	0	pos
guile	0	neg
guilt	0	neg
guiltless	0	pos
guilty	0	neg
guiltily	0	neg
gullible	0	neg
gush	0	pos
gumption	0	pos
gusto	0	pos
gutsy	0	pos
haggard	0	neg
haggle	0	neg
hail	0	pos
halcyon	0	pos
hale	0	pos
halfhearted	0	neg
halfheartedly	0	neg
halfway	0	neutral
halfway	0	neutral
hallowed	0	pos
hallucinate	0	neg
hallucination	0	neg
halt	0	neutral
hamper	0	neg
hamstring	0	neg
hamstrung	0	neg
handicapped	0	neg
handily	0	pos
handsome	0	pos
handy	0	pos
hanker	0	pos
hapless	0	neg
haphazard	0	neg
happily	0	pos
happiness	0	pos
happy	0	pos
harangue	0	neg
harass	0	neg
harassment	0	neg
harassment	0	neg
harboring	0	neg
harboring	0	neg
harbors	0	neg
harbors	0	neg
hard	0	neg
hard-hit	0	neg
hard-line	0	neg
hard-liner	0	neg
hard-working	0	pos
hardball	0	neg
hardball	0	neg
harden	0	neg
hardened	0	neg
hardheaded	0	neg
hardhearted	0	neg
hardier	0	pos
hardier	0	pos
hardliner	0	neg
hardliners	0	neg
hardliners	0	neg
hardly	0	neg
hardship	0	neg
hardships	0	neg
hardships	0	neg
hardy	0	pos
harm	0	neg
harm	0	neg
harmful	0	neg
harmless	0	pos
harmonious	0	pos
harmoniously	0	pos
harmonize	0	pos
harmony	0	pos
harmony	0	pos
harms	0	neg
harms	0	neg
harpy	0	neg
harridan	0	neg
harried	0	neg
harrow	0	neg
harsh	0	neg
harshly	0	neg
hassle	0	neg
haste	0	neg
haste	0	neg
hasty	0	neg
hasty	0	neg
hate	0	neg
hater	0	neg
hateful	0	neg
hatefully	0	neg
hatefulness	0	neg
haughtily	0	neg
haughty	0	neg
hatred	0	neg
haunt	0	neg
haunting	0	neg
haven	0	pos
havoc	0	neg
hawkish	0	neg
hawkish	0	neg
hazard	0	neg
hazard	0	neg
hazardous	0	neg
hazy	0	neg
headache	0	neg
headaches	0	neg
headaches	0	neg
headway	0	pos
heady	0	pos
heal	0	pos
healthful	0	pos
healthy	0	pos
healthy	0	pos
heart	0	pos
heartbreak	0	neg
heartbreaker	0	neg
heartbreaking	0	neg
heartbreakingly	0	neg
hearten	0	pos
heartening	0	pos
heartfelt	0	pos
heartily	0	pos
heartless	0	neg
heartrending	0	neg
heartwarming	0	pos
heathen	0	neg
heathen	0	neg
heaven	0	pos
heavenly	0	pos
heavily	0	neg
heavy-duty	0	neutral
heavy-handed	0	neg
heavyhearted	0	neg
heck	0	neg
heck	0	neg
heckle	0	neg
hectic	0	neg
hedge	0	neg
hedonistic	0	neg
heedless	0	neg
hefty	0	neutral
hegemonism	0	neg
hegemonism	0	neg
hegemonistic	0	neg
hegemony	0	neg
hegemony	0	neg
hegemony	0	neg
heinous	0	neg
hell	0	neg
hell-bent	0	neg
hellion	0	neg
help	0	pos
help	0	pos
help	0	pos
helpful	0	pos
helpless	0	neg
helplessly	0	neg
helplessness	0	neg
herald	0	pos
heresy	0	neg
heretic	0	neg
heretical	0	neg
hero	0	pos
heroic	0	pos
heroic	0	pos
heroically	0	pos
heroine	0	pos
heroize	0	pos
heros	0	pos
hesitant	0	neg
hideous	0	neg
hideously	0	neg
hideousness	0	neg
high	0	neutral
high-powered	0	neutral
high-quality	0	pos
highlight	0	pos
highlight	0	pos
hilarious	0	pos
hilariously	0	pos
hilariousness	0	pos
hilarity	0	pos
hinder	0	neg
hindrance	0	neg
historic	0	pos
hm	0	neutral
hmm	0	neutral
hoard	0	neg
hoax	0	neg
hobble	0	neg
hole	0	neg
hollow	0	neg
holy	0	pos
homage	0	pos
honest	0	pos
honest	0	pos
honestly	0	pos
honesty	0	pos
honesty	0	pos
honeymoon	0	pos
honor	0	pos
honor	0	pos
honor	0	pos
honorable	0	pos
hoodwink	0	neg
hope	0	pos
hope	0	pos
hope	0	pos
hopeful	0	pos
hopefully	0	pos
hopefulness	0	pos
hopeless	0	neg
hopelessly	0	neg
hopelessness	0	neg
hopes	0	pos
hopes	0	pos
horde	0	neg
horrendous	0	neg
horrendously	0	neg
horrible	0	neg
horrible	0	neg
horribly	0	neg
horrid	0	neg
horrific	0	neg
horrifically	0	neg
horrify	0	neg
horrify	0	neg
horrifying	0	neg
horrifyingly	0	neg
horror	0	neg
horrors	0	neg
hospitable	0	pos
hostage	0	neg
hostile	0	neg
hostile	0	neg
hostilities	0	neg
hostilities	0	neg
hostility	0	neg
hostility	0	neg
hot	0	pos
hothead	0	neg
hotheaded	0	neg
hotbeds	0	neg
hotbeds	0	neg
hothouse	0	neg
hothouse	0	neg
however	0	neutral
hubris	0	neg
huckster	0	neg
hug	0	pos
hug	0	pos
huge	0	neutral
humane	0	pos
humane	0	pos
humanists	0	pos
humanists	0	pos
humanity	0	pos
humankind	0	pos
humble	0	pos
humbling	0	neg
humiliate	0	neg
humiliating	0	neg
humiliation	0	neg
humility	0	pos
humor	0	pos
humorous	0	pos
humorously	0	pos
humour	0	pos
humour	0	pos
humourous	0	pos
hunger	0	neg
hungry	0	neg
hurt	0	neg
hurt	0	neg
hurtful	0	neg
hustler	0	neg
hypnotize	0	neutral
hypocrisy	0	neg
hypocrite	0	neg
hypocrites	0	neg
hypocritical	0	neg
hypocritically	0	neg
hysteria	0	neg
hysteric	0	neg
hysterical	0	neg
hysterically	0	neg
hysterics	0	neg
icy	0	neg
idea	0	neutral
idea	0	neutral
ideal	0	pos
ideal	0	pos
idealism	0	pos
idealist	0	pos
idealize	0	pos
ideally	0	pos
idiocies	0	neg
idiocy	0	neg
idiot	0	neg
idiotic	0	neg
idiotically	0	neg
idiots	0	neg
idle	0	neg
idol	0	pos
idol	0	pos
idolize	0	pos
idolized	0	pos
idyllic	0	pos
ignite	0	neutral
ignoble	0	neg
ignominious	0	neg
ignominiously	0	neg
ignominy	0	neg
ignore	0	neg
ignorance	0	neg
ignorance	0	neg
ignorant	0	neg
ignorant	0	neg
ill	0	neg
ill	0	neg
ill-advised	0	neg
ill-conceived	0	neg
ill-fated	0	neg
ill-favored	0	neg
ill-mannered	0	neg
ill-natured	0	neg
ill-sorted	0	neg
ill-tempered	0	neg
ill-treated	0	neg
ill-treatment	0	neg
ill-treatment	0	neg
ill-usage	0	neg
ill-used	0	neg
illegal	0	neg
illegally	0	neg
illegitimate	0	neg
illicit	0	neg
illiquid	0	neg
illiterate	0	neg
illness	0	neg
illogic	0	neg
illogical	0	neg
illogically	0	neg
illuminate	0	pos
illuminati	0	pos
illuminati	0	pos
illuminating	0	pos
illumine	0	pos
illusion	0	neg
illusion	0	neg
illusions	0	neg
illusions	0	neg
illusory	0	neg
illustrious	0	pos
imaginary	0	neg
imagination	0	neutral
imagination	0	neutral
imaginative	0	pos
imagine	0	neutral
imbalance	0	neg
imbalance	0	neg
imbecile	0	neg
imbroglio	0	neg
immaculate	0	pos
immaculately	0	pos
immaterial	0	neg
immature	0	neg
immediate	0	neutral
immediately	0	neutral
immense	0	neutral
immensely	0	neutral
immensity	0	neutral
immensurable	0	neutral
imminence	0	neg
imminent	0	neg
imminently	0	neg
immobilized	0	neg
immoderate	0	neg
immoderately	0	neg
immodest	0	neg
immoral	0	neg
immorality	0	neg
immorally	0	neg
immovable	0	neg
immune	0	neutral
impair	0	neg
impaired	0	neg
impartial	0	pos
impartiality	0	pos
impartially	0	pos
impasse	0	neg
impassioned	0	pos
impassive	0	neg
impatience	0	neg
impatient	0	neg
impatiently	0	neg
impeach	0	neg
impeccable	0	pos
impeccably	0	pos
impede	0	neg
impedance	0	neg
impediment	0	neg
impel	0	pos
impending	0	neg
impending	0	neg
impenitent	0	neg
imperative	0	neutral
imperatively	0	neutral
imperfect	0	neg
imperfectly	0	neg
imperial	0	pos
imperialist	0	neg
imperil	0	neg
imperious	0	neg
imperiously	0	neg
impermissible	0	neg
impersonal	0	neg
impertinent	0	neg
imperturbable	0	pos
impervious	0	pos
impetuous	0	neg
impetuously	0	neg
impetus	0	pos
impiety	0	neg
impinge	0	neg
impious	0	neg
implacable	0	neg
implausible	0	neg
implausibly	0	neg
implicate	0	neg
implication	0	neg
implication	0	neg
implicit	0	neutral
implode	0	neg
implore	0	both
imploring	0	both
imploringly	0	both
imply	0	neutral
impolite	0	neg
impolitely	0	neg
impolitic	0	neg
importance	0	pos
important	0	pos
importantly	0	pos
importunate	0	neg
importune	0	neg
impose	0	neg
imposers	0	neg
imposers	0	neg
imposing	0	neg
imposing	0	neg
imposition	0	neg
imposition	0	neg
impossible	0	neg
impossiblity	0	neg
impossibly	0	neg
impotent	0	neg
impotent	0	neg
impoverish	0	neg
impoverished	0	neg
impractical	0	neg
impractical	0	neg
imprecate	0	neg
imprecise	0	neg
imprecisely	0	neg
imprecision	0	neg
impregnable	0	pos
impress	0	pos
impression	0	pos
impression	0	pos
impressions	0	pos
impressions	0	pos
impressive	0	pos
impressively	0	pos
impressiveness	0	pos
imprison	0	neg
imprisonment	0	neg
improbability	0	neg
improbable	0	neg
improbably	0	neg
improper	0	neg
improperly	0	neg
impropriety	0	neg
improving	0	pos
improve	0	pos
improved	0	pos
improvement	0	pos
improvise	0	pos
imprudence	0	neg
imprudent	0	neg
impudence	0	neg
impudent	0	neg
impudently	0	neg
impugn	0	neg
impulsive	0	neg
impulsively	0	neg
impunity	0	neg
